simulation_time,timestamp,point_0_x,point_0_y,point_0_z,point_0_u,point_0_v,point_0_w,point_1_x,point_1_y,point_1_z,point_1_u,point_1_v,point_1_w,point_2_x,point_2_y,point_2_z,point_2_u,point_2_v,point_2_w,point_3_x,point_3_y,point_3_z,point_3_u,point_3_v,point_3_w,point_4_x,point_4_y,point_4_z,point_4_u,point_4_v,point_4_w,point_5_x,point_5_y,point_5_z,point_5_u,point_5_v,point_5_w,point_6_x,point_6_y,point_6_z,point_6_u,point_6_v,point_6_w,point_7_x,point_7_y,point_7_z,point_7_u,point_7_v,point_7_w,point_8_x,point_8_y,point_8_z,point_8_u,point_8_v,point_8_w,point_9_x,point_9_y,point_9_z,point_9_u,point_9_v,point_9_w,point_10_x,point_10_y,point_10_z,point_10_u,point_10_v,point_10_w,point_11_x,point_11_y,point_11_z,point_11_u,point_11_v,point_11_w,point_12_x,point_12_y,point_12_z,point_12_u,point_12_v,point_12_w,point_13_x,point_13_y,point_13_z,point_13_u,point_13_v,point_13_w,point_14_x,point_14_y,point_14_z,point_14_u,point_14_v,point_14_w,point_15_x,point_15_y,point_15_z,point_15_u,point_15_v,point_15_w,point_16_x,point_16_y,point_16_z,point_16_u,point_16_v,point_16_w,point_17_x,point_17_y,point_17_z,point_17_u,point_17_v,point_17_w,point_18_x,point_18_y,point_18_z,point_18_u,point_18_v,point_18_w,point_19_x,point_19_y,point_19_z,point_19_u,point_19_v,point_19_w
0.0,2025-07-23 15:26:58.720231,5.8037969794688005,2.12734567195861,3.2797559600864976,-0.52743876,-0.58114564,-0.020580113,1.2401551755812938,4.610981723518377,1.2941256355904607,-0.000358684,-0.18875253,0.4912115,5.405001984996852,1.8987161646585728,5.182260321510037,0.98404807,-0.22246289,0.8707305,5.76159788074205,5.633206560724508,1.1120258608478888,0.69611675,-0.078686744,0.5768701,1.8125148756641043,2.9184096442056737,5.620153782099157,-0.7102282,-0.6382536,-0.31338766,6.193954906879011,3.642868089348891,1.0663354246310912,-1.40395,-1.6375244,0.05829355,2.980540663464855,4.557024658196283,3.1109472683013464,-1.3156378,0.7422259,0.18337572,0.36419758022714893,3.379483193050537,3.941196980766275,-1.6663144,0.095017865,-0.40040857,2.649436189382836,3.094352026321893,4.983749133204284,-1.2413578,0.6749015,-0.019091517,0.8955136808056956,3.6207985615370144,1.189695965503868,0.26396713,-0.51955223,0.08229899,0.16064632796266778,4.282855514539701,2.1253821658619043,-1.5744412,0.0008612871,-0.4022382,0.9830238290501534,0.13797430913219874,2.6909551901673323,-0.7539207,0.5362247,0.40008217,1.3324894752119385,5.15394583092874,3.9313684723007833,0.39898205,-1.2163134,0.08278498,4.590359480872066,5.310978671268631,0.06335279569099496,0.6208588,0.2861151,0.24594188,2.085671256987764,0.5624501752385137,5.253798577572424,1.0787429,-0.17164698,-0.43620285,2.226935020209818,0.810362352645605,0.45981875089218577,-0.25925452,0.47951436,-0.5925162,1.7364358298475844,1.7719912677371954,3.7565905727043467,-0.048969805,-0.08465527,-0.74521923,4.581779326073526,4.524774402043691,4.967685484664575,0.27603754,-0.72336626,0.4812836,2.255931194395018,3.3683254495425246,3.964928215139764,-0.19779912,0.40373334,-0.80800885,5.5294933330054405,2.662568635787341,1.1110021681594389,-0.9243903,-1.3031309,0.040534616
0.1,2025-07-23 15:27:03.069338,5.8037969794688005,2.12734567195861,3.2797559600864976,0.2370672,-0.27312958,-0.8730923,1.2401551755812938,4.610981723518377,1.2941256355904607,0.07758562,-0.26721632,0.52812135,5.405001984996852,1.8987161646585728,5.182260321510037,0.9522753,0.17986888,0.3920936,5.76159788074205,5.633206560724508,1.1120258608478888,0.5577704,-0.16579401,0.7233676,1.8125148756641043,2.9184096442056737,5.620153782099157,-0.5428182,-0.7402112,-0.20478226,6.193954906879011,3.642868089348891,1.0663354246310912,-1.2126495,-1.6565192,0.41533482,2.980540663464855,4.557024658196283,3.1109472683013464,-1.386503,1.17544,-0.21457064,0.36419758022714893,3.379483193050537,3.941196980766275,-1.4732903,-0.45603412,-0.3031037,2.649436189382836,3.094352026321893,4.983749133204284,-0.6486404,0.5971347,0.10702036,0.8955136808056956,3.6207985615370144,1.189695965503868,-0.6456792,-0.5797069,0.15024167,0.16064632796266778,4.282855514539701,2.1253821658619043,-1.3790455,-0.08443564,-0.49597457,0.9830238290501534,0.13797430913219874,2.6909551901673323,-0.6302575,0.20678514,0.45970857,1.3324894752119385,5.15394583092874,3.9313684723007833,0.23483475,-0.9967952,0.07849026,4.590359480872066,5.310978671268631,0.06335279569099496,0.57563984,0.09801911,0.6729911,2.085671256987764,0.5624501752385137,5.253798577572424,0.6616476,-0.6981332,-0.91777,2.226935020209818,0.810362352645605,0.45981875089218577,-0.4952932,0.44862372,-0.53505087,1.7364358298475844,1.7719912677371954,3.7565905727043467,0.1448292,-0.4546668,-0.79842454,4.581779326073526,4.524774402043691,4.967685484664575,0.522127,-0.92840767,0.22521527,2.255931194395018,3.3683254495425246,3.964928215139764,-0.3304435,0.12288446,-0.9092313,5.5294933330054405,2.662568635787341,1.1110021681594389,-0.77164376,-1.4576886,-0.38321248
0.2,2025-07-23 15:27:03.960964,5.8037969794688005,2.12734567195861,3.2797559600864976,0.14007163,-0.07260387,-0.7772129,1.2401551755812938,4.610981723518377,1.2941256355904607,-0.30083907,-0.27716732,0.3162639,5.405001984996852,1.8987161646585728,5.182260321510037,1.0446811,-0.044613227,0.92621064,5.76159788074205,5.633206560724508,1.1120258608478888,0.40744704,-0.5590601,0.5751316,1.8125148756641043,2.9184096442056737,5.620153782099157,0.17578782,-0.35943314,-0.081688814,6.193954906879011,3.642868089348891,1.0663354246310912,-1.3293284,-1.4424876,0.20741543,2.980540663464855,4.557024658196283,3.1109472683013464,-1.3686001,0.5128413,-0.31084126,0.36419758022714893,3.379483193050537,3.941196980766275,-1.3728901,0.1428802,0.28719842,2.649436189382836,3.094352026321893,4.983749133204284,-0.65239847,0.7385509,-0.2889403,0.8955136808056956,3.6207985615370144,1.189695965503868,-0.82477057,-0.7316557,0.552621,0.16064632796266778,4.282855514539701,2.1253821658619043,-1.224774,-0.21765327,-0.53225327,0.9830238290501534,0.13797430913219874,2.6909551901673323,-0.68526644,0.70996976,0.589123,1.3324894752119385,5.15394583092874,3.9313684723007833,0.29615384,-0.9022205,-0.07501435,4.590359480872066,5.310978671268631,0.06335279569099496,1.1855421,0.1813677,0.26845542,2.085671256987764,0.5624501752385137,5.253798577572424,0.43394464,-0.7961715,-0.647387,2.226935020209818,0.810362352645605,0.45981875089218577,-0.22254486,0.3889659,-0.40731573,1.7364358298475844,1.7719912677371954,3.7565905727043467,-0.20488283,0.006913781,-0.5817704,4.581779326073526,4.524774402043691,4.967685484664575,0.6592911,-0.88814,0.06199207,2.255931194395018,3.3683254495425246,3.964928215139764,-0.7486683,-0.2576577,-1.2707492,5.5294933330054405,2.662568635787341,1.1110021681594389,-0.72023296,-1.2980376,-0.04915285
0.30000000000000004,2025-07-23 15:27:04.696819,5.8037969794688005,2.12734567195861,3.2797559600864976,0.21371195,-0.32772326,-0.6734111,1.2401551755812938,4.610981723518377,1.2941256355904607,-0.24878979,-0.33823442,0.30607924,5.405001984996852,1.8987161646585728,5.182260321510037,0.74080586,-0.4418395,1.1053281,5.76159788074205,5.633206560724508,1.1120258608478888,0.5654851,-0.5803009,0.6208695,1.8125148756641043,2.9184096442056737,5.620153782099157,0.504182,-0.6565422,0.024140328,6.193954906879011,3.642868089348891,1.0663354246310912,0.00020836294,-2.111467,-0.29539028,2.980540663464855,4.557024658196283,3.1109472683013464,-1.4790913,0.8346993,-0.013818562,0.36419758022714893,3.379483193050537,3.941196980766275,-1.6500372,0.18841195,0.35381383,2.649436189382836,3.094352026321893,4.983749133204284,-0.55448943,0.7655754,-0.3644694,0.8955136808056956,3.6207985615370144,1.189695965503868,-0.9244754,-0.47515625,-0.1629095,0.16064632796266778,4.282855514539701,2.1253821658619043,-1.1848586,-0.36765373,-0.2922242,0.9830238290501534,0.13797430913219874,2.6909551901673323,-0.62528384,0.5302467,0.21441105,1.3324894752119385,5.15394583092874,3.9313684723007833,0.08083773,-1.0907686,0.042338848,4.590359480872066,5.310978671268631,0.06335279569099496,1.039255,0.2985571,-0.1019623,2.085671256987764,0.5624501752385137,5.253798577572424,0.39154643,-1.4826419,-0.9541615,2.226935020209818,0.810362352645605,0.45981875089218577,-0.08230889,0.44339716,-0.69912004,1.7364358298475844,1.7719912677371954,3.7565905727043467,-0.23211257,0.1785168,-0.51781476,4.581779326073526,4.524774402043691,4.967685484664575,0.5404417,-0.69930863,-0.025720976,2.255931194395018,3.3683254495425246,3.964928215139764,-0.3872144,-0.029231787,-0.986099,5.5294933330054405,2.662568635787341,1.1110021681594389,-0.45590335,-1.8558447,0.09440079
0.4,2025-07-23 15:27:05.422327,5.8037969794688005,2.12734567195861,3.2797559600864976,0.13047776,-0.27587757,-0.12773961,1.2401551755812938,4.610981723518377,1.2941256355904607,-0.40943384,-0.262995,0.017491102,5.405001984996852,1.8987161646585728,5.182260321510037,0.61152744,-0.38989353,1.4520708,5.76159788074205,5.633206560724508,1.1120258608478888,0.5132232,-0.62926894,0.44937927,1.8125148756641043,2.9184096442056737,5.620153782099157,0.22642305,-1.4475936,-0.92543197,6.193954906879011,3.642868089348891,1.0663354246310912,-0.24797243,-1.5724202,0.49838156,2.980540663464855,4.557024658196283,3.1109472683013464,-0.6908177,0.6508394,-0.54604334,0.36419758022714893,3.379483193050537,3.941196980766275,-1.2178552,-0.07951236,0.16782326,2.649436189382836,3.094352026321893,4.983749133204284,-0.8532841,-0.0124605745,-0.82852995,0.8955136808056956,3.6207985615370144,1.189695965503868,-0.6898269,-0.4600272,0.01845181,0.16064632796266778,4.282855514539701,2.1253821658619043,-0.9759049,-0.30337852,-0.2411189,0.9830238290501534,0.13797430913219874,2.6909551901673323,-0.6049948,0.7462977,0.0154212415,1.3324894752119385,5.15394583092874,3.9313684723007833,-0.11829887,-0.9199786,0.34279904,4.590359480872066,5.310978671268631,0.06335279569099496,0.9337925,0.30441368,-0.40046838,2.085671256987764,0.5624501752385137,5.253798577572424,0.6623001,-1.4809301,-1.0995333,2.226935020209818,0.810362352645605,0.45981875089218577,-0.067066886,0.22820693,-0.9949249,1.7364358298475844,1.7719912677371954,3.7565905727043467,-0.39852786,0.09676418,-0.3034307,4.581779326073526,4.524774402043691,4.967685484664575,0.41529304,-1.0191067,-0.1807721,2.255931194395018,3.3683254495425246,3.964928215139764,-0.43163592,-0.29856426,-0.7754,5.5294933330054405,2.662568635787341,1.1110021681594389,-0.64780366,-2.5401206,0.02741611
0.5,2025-07-23 15:27:10.119045,5.8037969794688005,2.12734567195861,3.2797559600864976,-0.5300404,0.20772266,0.11538805,1.2401551755812938,4.610981723518377,1.2941256355904607,-0.23072553,0.23951697,-0.2625122,5.405001984996852,1.8987161646585728,5.182260321510037,0.64748615,-0.36766183,1.4543163,5.76159788074205,5.633206560724508,1.1120258608478888,0.010393739,-0.43401384,0.7973038,1.8125148756641043,2.9184096442056737,5.620153782099157,-0.28703868,-1.478734,-1.1276168,6.193954906879011,3.642868089348891,1.0663354246310912,-0.20877892,-1.4527555,0.5191106,2.980540663464855,4.557024658196283,3.1109472683013464,0.05395408,0.9106809,-0.04792002,0.36419758022714893,3.379483193050537,3.941196980766275,-1.2616397,-0.13546635,0.14426602,2.649436189382836,3.094352026321893,4.983749133204284,-0.6832825,0.07688999,-0.659759,0.8955136808056956,3.6207985615370144,1.189695965503868,-0.7720404,-0.3971304,-0.078348264,0.16064632796266778,4.282855514539701,2.1253821658619043,-1.0894469,-0.50606346,-0.4249226,0.9830238290501534,0.13797430913219874,2.6909551901673323,-0.66196024,0.57411075,0.3721514,1.3324894752119385,5.15394583092874,3.9313684723007833,0.33082795,-0.8533249,0.18059793,4.590359480872066,5.310978671268631,0.06335279569099496,1.0902445,0.033466294,0.058065727,2.085671256987764,0.5624501752385137,5.253798577572424,0.61938024,-1.3316431,-0.82516193,2.226935020209818,0.810362352645605,0.45981875089218577,-0.19804892,0.2660525,-1.143158,1.7364358298475844,1.7719912677371954,3.7565905727043467,-0.32455927,-0.22236109,-0.3154211,4.581779326073526,4.524774402043691,4.967685484664575,0.4111957,-0.8071273,-0.0012190193,2.255931194395018,3.3683254495425246,3.964928215139764,-0.11957869,-0.72961557,-0.37079066,5.5294933330054405,2.662568635787341,1.1110021681594389,-1.0038426,-2.0509026,0.7163763
0.6000000000000001,2025-07-23 15:27:15.269577,5.8037969794688005,2.12734567195861,3.2797559600864976,-0.34518752,-0.33531362,0.34894454,1.2401551755812938,4.610981723518377,1.2941256355904607,-0.27919674,0.32041895,-0.13701683,5.405001984996852,1.8987161646585728,5.182260321510037,0.7253945,0.045727775,1.3032544,5.76159788074205,5.633206560724508,1.1120258608478888,0.21982543,-0.8307564,0.95896757,1.8125148756641043,2.9184096442056737,5.620153782099157,-0.16177073,-1.7280647,-0.50608927,6.193954906879011,3.642868089348891,1.0663354246310912,-0.327599,-1.3177612,0.20786399,2.980540663464855,4.557024658196283,3.1109472683013464,-1.2292544,0.8772893,0.02097392,0.36419758022714893,3.379483193050537,3.941196980766275,-1.0721984,0.43720245,0.10059192,2.649436189382836,3.094352026321893,4.983749133204284,-0.4687175,-0.23067471,-0.7599826,0.8955136808056956,3.6207985615370144,1.189695965503868,-0.6115325,-0.7243104,-0.085793614,0.16064632796266778,4.282855514539701,2.1253821658619043,-1.0483606,-0.18946958,-0.31393683,0.9830238290501534,0.13797430913219874,2.6909551901673323,-0.53220356,0.8620573,0.071314186,1.3324894752119385,5.15394583092874,3.9313684723007833,0.065163165,-0.960477,0.28452778,4.590359480872066,5.310978671268631,0.06335279569099496,0.8233216,-0.18602991,0.15397388,2.085671256987764,0.5624501752385137,5.253798577572424,0.5507096,-1.2006435,-1.2342616,2.226935020209818,0.810362352645605,0.45981875089218577,-0.086341456,0.15000662,-0.75283885,1.7364358298475844,1.7719912677371954,3.7565905727043467,-0.35863987,-0.25648925,-0.22005275,4.581779326073526,4.524774402043691,4.967685484664575,0.66540223,-0.5963142,-0.16396262,2.255931194395018,3.3683254495425246,3.964928215139764,0.26618943,-0.8068496,-0.37959105,5.5294933330054405,2.662568635787341,1.1110021681594389,-0.6205073,-1.156112,0.6887263
0.7000000000000001,2025-07-23 15:27:18.486237,5.8037969794688005,2.12734567195861,3.2797559600864976,-0.35817173,0.067435905,0.3409248,1.2401551755812938,4.610981723518377,1.2941256355904607,-0.08566472,0.2980371,0.03184718,5.405001984996852,1.8987161646585728,5.182260321510037,0.38021398,0.34777594,1.0949919,5.76159788074205,5.633206560724508,1.1120258608478888,0.5113112,-1.0354037,0.8386749,1.8125148756641043,2.9184096442056737,5.620153782099157,0.16140759,-1.7942485,-0.7491576,6.193954906879011,3.642868089348891,1.0663354246310912,-0.40845433,-1.3290114,0.14032145,2.980540663464855,4.557024658196283,3.1109472683013464,-1.9263449,0.42174613,0.3890082,0.36419758022714893,3.379483193050537,3.941196980766275,-1.1034635,-0.28577578,0.36216855,2.649436189382836,3.094352026321893,4.983749133204284,-0.7504247,-0.1582129,-0.9101215,0.8955136808056956,3.6207985615370144,1.189695965503868,-0.9794786,-0.5895267,-0.7080208,0.16064632796266778,4.282855514539701,2.1253821658619043,-0.83939534,-0.17957139,-0.20578814,0.9830238290501534,0.13797430913219874,2.6909551901673323,-0.58712757,1.1591722,-0.11438319,1.3324894752119385,5.15394583092874,3.9313684723007833,0.45063835,-0.8959676,0.14989933,4.590359480872066,5.310978671268631,0.06335279569099496,1.0117285,-0.28733617,0.86445177,2.085671256987764,0.5624501752385137,5.253798577572424,0.7324065,-0.33960837,-1.4174576,2.226935020209818,0.810362352645605,0.45981875089218577,-0.37219942,0.09935002,-0.48376107,1.7364358298475844,1.7719912677371954,3.7565905727043467,-0.2338283,-0.13843146,0.024724215,4.581779326073526,4.524774402043691,4.967685484664575,1.0348275,-0.53275937,0.25353205,2.255931194395018,3.3683254495425246,3.964928215139764,0.35260046,-0.91806364,-0.576623,5.5294933330054405,2.662568635787341,1.1110021681594389,-0.25794396,-1.0605557,0.36605498
0.8,2025-07-23 15:27:20.189558,5.8037969794688005,2.12734567195861,3.2797559600864976,-0.29502565,-0.235661,0.40278813,1.2401551755812938,4.610981723518377,1.2941256355904607,0.025769532,-0.040806234,0.0966018,5.405001984996852,1.8987161646585728,5.182260321510037,0.7597401,-0.2728032,1.4155824,5.76159788074205,5.633206560724508,1.1120258608478888,1.3508505,-0.6629194,0.9464985,1.8125148756641043,2.9184096442056737,5.620153782099157,0.19864221,-1.6388566,-1.0190609,6.193954906879011,3.642868089348891,1.0663354246310912,-0.13674079,-1.2769412,1.1479118,2.980540663464855,4.557024658196283,3.1109472683013464,-1.6744912,0.74921644,-0.29965168,0.36419758022714893,3.379483193050537,3.941196980766275,-1.5808332,-0.46081233,0.27221543,2.649436189382836,3.094352026321893,4.983749133204284,-0.62514424,-0.10768755,-0.9998089,0.8955136808056956,3.6207985615370144,1.189695965503868,-0.9007331,-0.79703355,-0.22900519,0.16064632796266778,4.282855514539701,2.1253821658619043,-1.1424239,0.54818124,-0.08691949,0.9830238290501534,0.13797430913219874,2.6909551901673323,-0.46322143,0.71520656,-0.2337475,1.3324894752119385,5.15394583092874,3.9313684723007833,1.1020501,-0.85518336,-0.3693779,4.590359480872066,5.310978671268631,0.06335279569099496,1.0595078,0.004215479,0.606928,2.085671256987764,0.5624501752385137,5.253798577572424,0.355505,-0.72073686,-1.4628471,2.226935020209818,0.810362352645605,0.45981875089218577,-0.34053093,0.50774837,-0.91295326,1.7364358298475844,1.7719912677371954,3.7565905727043467,-0.26634946,-0.020323873,-0.014224261,4.581779326073526,4.524774402043691,4.967685484664575,0.78543603,-0.36184365,0.61020124,2.255931194395018,3.3683254495425246,3.964928215139764,0.6333142,-0.81920844,-0.8511643,5.5294933330054405,2.662568635787341,1.1110021681594389,-0.21147376,-0.72642386,0.39811915
0.9,2025-07-23 15:27:22.877766,5.8037969794688005,2.12734567195861,3.2797559600864976,-0.19738263,-0.5699139,0.28267962,1.2401551755812938,4.610981723518377,1.2941256355904607,-0.33423492,-0.021821074,0.026067674,5.405001984996852,1.8987161646585728,5.182260321510037,0.3049286,-0.49338865,1.6137877,5.76159788074205,5.633206560724508,1.1120258608478888,1.1031148,-0.68569267,1.1827788,1.8125148756641043,2.9184096442056737,5.620153782099157,-0.14733726,-1.4869963,0.19696179,6.193954906879011,3.642868089348891,1.0663354246310912,-0.269458,-1.1482685,1.2216414,2.980540663464855,4.557024658196283,3.1109472683013464,-2.0991552,0.75780904,-0.45476934,0.36419758022714893,3.379483193050537,3.941196980766275,-1.2844646,0.58230734,0.24334162,2.649436189382836,3.094352026321893,4.983749133204284,-0.13352107,-0.059487075,-0.68076277,0.8955136808056956,3.6207985615370144,1.189695965503868,-0.43775624,-1.2293788,-0.08372176,0.16064632796266778,4.282855514539701,2.1253821658619043,-1.0532575,0.28584227,-0.41641328,0.9830238290501534,0.13797430913219874,2.6909551901673323,-0.29938608,0.66351306,-0.24805707,1.3324894752119385,5.15394583092874,3.9313684723007833,0.7303708,-1.1685536,-0.003383711,4.590359480872066,5.310978671268631,0.06335279569099496,1.1640553,-0.121531785,0.2989081,2.085671256987764,0.5624501752385137,5.253798577572424,0.56100076,-0.6903572,-1.1094911,2.226935020209818,0.810362352645605,0.45981875089218577,-0.30874103,0.47464585,-0.890419,1.7364358298475844,1.7719912677371954,3.7565905727043467,-0.41436413,0.016724974,0.21133725,4.581779326073526,4.524774402043691,4.967685484664575,0.68422306,-0.82682806,0.15076113,2.255931194395018,3.3683254495425246,3.964928215139764,0.106732845,-0.8453316,-0.8438056,5.5294933330054405,2.662568635787341,1.1110021681594389,-0.15900485,-1.0843381,0.62189126
