simulation_time,timestamp,point_0_x,point_0_y,point_0_z,point_0_u,point_0_v,point_0_w,point_1_x,point_1_y,point_1_z,point_1_u,point_1_v,point_1_w,point_2_x,point_2_y,point_2_z,point_2_u,point_2_v,point_2_w,point_3_x,point_3_y,point_3_z,point_3_u,point_3_v,point_3_w,point_4_x,point_4_y,point_4_z,point_4_u,point_4_v,point_4_w,point_5_x,point_5_y,point_5_z,point_5_u,point_5_v,point_5_w,point_6_x,point_6_y,point_6_z,point_6_u,point_6_v,point_6_w,point_7_x,point_7_y,point_7_z,point_7_u,point_7_v,point_7_w,point_8_x,point_8_y,point_8_z,point_8_u,point_8_v,point_8_w,point_9_x,point_9_y,point_9_z,point_9_u,point_9_v,point_9_w
1.0,2025-07-23 15:06:47.235979,6.207824493786242,0.26440790221135557,4.318926126000334,0.7090483,-0.8842515,0.83393973,0.30510237531656753,0.08832092137249208,2.3353992986704113,-0.32633752,-0.38475537,-0.27107704,5.780424049351649,5.527372150700645,2.142283970695082,0.11152527,-0.41243607,0.630126,3.0927677099290913,4.113569755880348,3.1362446271872857,-0.8805922,0.80030876,-0.792799,2.5465976450991588,2.3806131702986186,1.6073917520960173,-0.35703632,0.99270356,-0.340994,1.4386777641749753,0.4280158389066336,5.49153882084355,1.156882,-1.623612,-0.08715075,6.012170799607558,5.0861586596981425,1.6564825658343385,-0.33501422,-0.98206383,0.4588492,0.8546152704129371,2.156361335619346,3.644976991078828,-0.38803697,0.7303412,1.1469709,4.965338653394756,1.4958461869020225,0.2814387128017337,-0.043405652,-0.00629507,0.10094464,0.6884923035137414,3.014600650425996,3.801164052824543,-1.666134,-0.40144062,-0.19800141
1.1,2025-07-23 15:06:47.836586,6.207824493786242,0.26440790221135557,4.318926126000334,0.69991624,-1.114608,0.77915597,0.30510237531656753,0.08832092137249208,2.3353992986704113,-0.08981601,-0.20032221,-0.13547997,5.780424049351649,5.527372150700645,2.142283970695082,0.04200046,-0.2947588,0.577014,3.0927677099290913,4.113569755880348,3.1362446271872857,-0.9846375,0.6945176,-0.7869462,2.5465976450991588,2.3806131702986186,1.6073917520960173,-0.086221814,1.4919149,0.007688716,1.4386777641749753,0.4280158389066336,5.49153882084355,0.5246764,-1.5094795,-0.5008725,6.012170799607558,5.0861586596981425,1.6564825658343385,-0.65372074,-0.5988137,0.50003946,0.8546152704129371,2.156361335619346,3.644976991078828,-0.41183558,0.53807986,0.6878464,4.965338653394756,1.4958461869020225,0.2814387128017337,0.11881605,0.101720765,0.21296464,0.6884923035137414,3.014600650425996,3.801164052824543,-1.7239404,0.31810904,-0.19419032
1.2000000000000002,2025-07-23 15:06:48.437300,6.207824493786242,0.26440790221135557,4.318926126000334,0.757824,-0.93992764,0.65112334,0.30510237531656753,0.08832092137249208,2.3353992986704113,0.08374049,-0.12646872,-0.124402106,5.780424049351649,5.527372150700645,2.142283970695082,-0.17511593,-0.30609205,1.0113974,3.0927677099290913,4.113569755880348,3.1362446271872857,-1.3123262,1.1150686,-0.60600626,2.5465976450991588,2.3806131702986186,1.6073917520960173,-0.7698396,1.2739482,0.04064718,1.4386777641749753,0.4280158389066336,5.49153882084355,1.0065296,-1.2210422,-0.1534543,6.012170799607558,5.0861586596981425,1.6564825658343385,-0.8372276,-0.31407738,0.5624033,0.8546152704129371,2.156361335619346,3.644976991078828,-0.6032017,0.07228482,0.6719536,4.965338653394756,1.4958461869020225,0.2814387128017337,-0.10397804,0.40146425,0.44273695,0.6884923035137414,3.014600650425996,3.801164052824543,-0.9389547,0.3533029,0.40012872
1.3,2025-07-23 15:06:49.062033,6.207824493786242,0.26440790221135557,4.318926126000334,1.0759408,-0.53043294,0.3191132,0.30510237531656753,0.08832092137249208,2.3353992986704113,0.1512294,-0.31056422,-0.32558405,5.780424049351649,5.527372150700645,2.142283970695082,-0.09641002,-0.06267691,0.5951168,3.0927677099290913,4.113569755880348,3.1362446271872857,-1.090308,0.83689624,-0.59715307,2.5465976450991588,2.3806131702986186,1.6073917520960173,-0.47246528,1.3156477,0.2684608,1.4386777641749753,0.4280158389066336,5.49153882084355,0.9258026,-0.838468,-0.2730402,6.012170799607558,5.0861586596981425,1.6564825658343385,-0.84202546,-0.81550866,0.582409,0.8546152704129371,2.156361335619346,3.644976991078828,-0.6133511,0.10203835,0.46772715,4.965338653394756,1.4958461869020225,0.2814387128017337,-0.36800447,0.44030517,0.685201,0.6884923035137414,3.014600650425996,3.801164052824543,-0.72414553,0.29876113,0.36585528
1.4000000000000001,2025-07-23 15:06:49.720227,6.207824493786242,0.26440790221135557,4.318926126000334,0.9522521,-0.6648348,0.21881507,0.30510237531656753,0.08832092137249208,2.3353992986704113,0.22894584,-0.16092294,-0.29065835,5.780424049351649,5.527372150700645,2.142283970695082,0.013995074,-0.40186393,0.57033753,3.0927677099290913,4.113569755880348,3.1362446271872857,-1.3660138,0.9238707,-0.5845957,2.5465976450991588,2.3806131702986186,1.6073917520960173,-0.20463943,1.4112403,0.21878432,1.4386777641749753,0.4280158389066336,5.49153882084355,1.0735372,-0.6716597,-0.25039515,6.012170799607558,5.0861586596981425,1.6564825658343385,-0.7821877,-0.31348675,0.3989209,0.8546152704129371,2.156361335619346,3.644976991078828,-1.2098998,-0.13621113,0.12512687,4.965338653394756,1.4958461869020225,0.2814387128017337,-0.46861488,0.5697347,0.70552444,0.6884923035137414,3.014600650425996,3.801164052824543,-0.811592,0.3556826,0.29929152
1.5,2025-07-23 15:06:50.397161,6.207824493786242,0.26440790221135557,4.318926126000334,0.87293726,-0.45980316,0.3173483,0.30510237531656753,0.08832092137249208,2.3353992986704113,-0.12496644,-0.06105423,-0.02625662,5.780424049351649,5.527372150700645,2.142283970695082,-0.53943217,0.09551185,0.8089015,3.0927677099290913,4.113569755880348,3.1362446271872857,-1.2498837,0.75180626,-1.1956781,2.5465976450991588,2.3806131702986186,1.6073917520960173,-0.42457592,1.8282665,0.35504296,1.4386777641749753,0.4280158389066336,5.49153882084355,0.8786204,-1.0740476,-0.67972493,6.012170799607558,5.0861586596981425,1.6564825658343385,-0.11445317,-0.44191396,0.29410666,0.8546152704129371,2.156361335619346,3.644976991078828,-0.9120822,-0.06983618,-0.008261502,4.965338653394756,1.4958461869020225,0.2814387128017337,0.09556389,0.70578253,0.36317843,0.6884923035137414,3.014600650425996,3.801164052824543,-0.594509,0.31654674,-0.012681603
1.6,2025-07-23 15:06:51.067596,6.207824493786242,0.26440790221135557,4.318926126000334,1.0024548,-0.4988332,0.19002092,0.30510237531656753,0.08832092137249208,2.3353992986704113,-0.14730811,0.057609737,0.036086053,5.780424049351649,5.527372150700645,2.142283970695082,-0.6292988,0.16110456,0.89057994,3.0927677099290913,4.113569755880348,3.1362446271872857,-1.0024209,0.89788383,-0.9299145,2.5465976450991588,2.3806131702986186,1.6073917520960173,-0.21394457,1.6754762,0.11152381,1.4386777641749753,0.4280158389066336,5.49153882084355,1.1537335,-0.98591185,-0.18093514,6.012170799607558,5.0861586596981425,1.6564825658343385,-0.3492552,-0.21951956,0.58166647,0.8546152704129371,2.156361335619346,3.644976991078828,-0.84439063,-0.16082811,0.37337703,4.965338653394756,1.4958461869020225,0.2814387128017337,-0.4559949,0.4427356,0.3787127,0.6884923035137414,3.014600650425996,3.801164052824543,-0.68313766,0.2374799,0.03995943
1.7000000000000002,2025-07-23 15:06:51.695416,6.207824493786242,0.26440790221135557,4.318926126000334,0.8561619,-0.48236358,-0.084932625,0.30510237531656753,0.08832092137249208,2.3353992986704113,-0.009768009,0.07638097,-0.026838772,5.780424049351649,5.527372150700645,2.142283970695082,-0.4440676,0.04439354,1.1430722,3.0927677099290913,4.113569755880348,3.1362446271872857,-0.86042655,0.65082455,-0.6330944,2.5465976450991588,2.3806131702986186,1.6073917520960173,-0.5936841,1.9481994,0.0818094,1.4386777641749753,0.4280158389066336,5.49153882084355,0.98589957,-0.7264392,-0.18796375,6.012170799607558,5.0861586596981425,1.6564825658343385,-0.20541635,-0.11942911,0.672655,0.8546152704129371,2.156361335619346,3.644976991078828,-0.75433946,-0.008189663,0.18015534,4.965338653394756,1.4958461869020225,0.2814387128017337,-0.57073915,0.36556238,0.2414248,0.6884923035137414,3.014600650425996,3.801164052824543,-0.9257308,0.11008042,0.13073239
1.8,2025-07-23 15:06:52.305676,6.207824493786242,0.26440790221135557,4.318926126000334,0.8521774,-0.43201733,-0.041018844,0.30510237531656753,0.08832092137249208,2.3353992986704113,0.3707246,-0.10538036,0.07901317,5.780424049351649,5.527372150700645,2.142283970695082,-0.08685295,-0.6382528,0.831828,3.0927677099290913,4.113569755880348,3.1362446271872857,-0.60656065,0.5412049,-0.92304945,2.5465976450991588,2.3806131702986186,1.6073917520960173,-0.39724118,1.6727066,0.43300298,1.4386777641749753,0.4280158389066336,5.49153882084355,0.93972015,-0.9326143,-0.5958278,6.012170799607558,5.0861586596981425,1.6564825658343385,-0.25411052,-0.58330256,0.7712542,0.8546152704129371,2.156361335619346,3.644976991078828,-0.27052838,0.305044,0.5444432,4.965338653394756,1.4958461869020225,0.2814387128017337,-0.38216752,0.23704821,0.11546078,0.6884923035137414,3.014600650425996,3.801164052824543,-1.0885983,-0.17751956,0.4138795
1.9000000000000001,2025-07-23 15:06:52.915497,6.207824493786242,0.26440790221135557,4.318926126000334,0.59469247,-0.55498195,0.26575333,0.30510237531656753,0.08832092137249208,2.3353992986704113,0.37749216,0.8035556,0.33964595,5.780424049351649,5.527372150700645,2.142283970695082,-0.14127783,-1.1788203,0.30981478,3.0927677099290913,4.113569755880348,3.1362446271872857,-1.0035758,0.20790103,-1.0556442,2.5465976450991588,2.3806131702986186,1.6073917520960173,-0.8137197,1.6000028,0.25351858,1.4386777641749753,0.4280158389066336,5.49153882084355,0.23417369,-1.1133695,-0.6401037,6.012170799607558,5.0861586596981425,1.6564825658343385,-0.23739982,-0.51562434,0.8012788,0.8546152704129371,2.156361335619346,3.644976991078828,-0.15628706,0.24650593,0.750804,4.965338653394756,1.4958461869020225,0.2814387128017337,-0.23221368,0.32191128,-0.052890778,0.6884923035137414,3.014600650425996,3.801164052824543,-0.7031809,-0.010879636,0.46398568
2.0,2025-07-23 15:06:53.607990,6.207824493786242,0.26440790221135557,4.318926126000334,0.72308594,-0.8264332,0.3635496,0.30510237531656753,0.08832092137249208,2.3353992986704113,0.004337907,0.3061366,0.42972672,5.780424049351649,5.527372150700645,2.142283970695082,0.1702806,-0.5575816,0.9295968,3.0927677099290913,4.113569755880348,3.1362446271872857,-0.38090664,0.16370709,-1.1743586,2.5465976450991588,2.3806131702986186,1.6073917520960173,-0.9916824,1.3265103,0.17923865,1.4386777641749753,0.4280158389066336,5.49153882084355,0.6042917,-0.7843183,-0.49914235,6.012170799607558,5.0861586596981425,1.6564825658343385,-0.24050602,-0.4339279,0.63647324,0.8546152704129371,2.156361335619346,3.644976991078828,-0.31844363,0.582623,0.8672757,4.965338653394756,1.4958461869020225,0.2814387128017337,-0.3142708,0.39647365,-0.18099591,0.6884923035137414,3.014600650425996,3.801164052824543,-0.27656054,0.056524426,0.37245888
2.1,2025-07-23 15:06:54.206702,6.207824493786242,0.26440790221135557,4.318926126000334,-0.13982278,-0.89537793,0.8889151,0.30510237531656753,0.08832092137249208,2.3353992986704113,-0.20290326,0.34907073,-0.081162095,5.780424049351649,5.527372150700645,2.142283970695082,0.38559687,-0.105900675,1.0705168,3.0927677099290913,4.113569755880348,3.1362446271872857,-0.14650518,0.20125753,-1.1591723,2.5465976450991588,2.3806131702986186,1.6073917520960173,-0.92545116,1.4324391,0.03394437,1.4386777641749753,0.4280158389066336,5.49153882084355,1.0857382,-0.4273153,-0.58354795,6.012170799607558,5.0861586596981425,1.6564825658343385,-0.28844938,-0.25681525,0.6064365,0.8546152704129371,2.156361335619346,3.644976991078828,-0.42757243,0.20324434,0.84671557,4.965338653394756,1.4958461869020225,0.2814387128017337,0.2776568,0.6843661,-0.4212048,0.6884923035137414,3.014600650425996,3.801164052824543,-0.821,0.08459076,0.001987785
2.2,2025-07-23 15:06:58.357739,6.207824493786242,0.26440790221135557,4.318926126000334,0.38606584,-0.96809334,0.31388035,0.30510237531656753,0.08832092137249208,2.3353992986704113,-0.7060103,-0.48713124,0.008367747,5.780424049351649,5.527372150700645,2.142283970695082,0.6916723,-0.49896142,0.9029164,3.0927677099290913,4.113569755880348,3.1362446271872857,-0.5731707,-0.35720527,-1.5190642,2.5465976450991588,2.3806131702986186,1.6073917520960173,-0.9660188,1.120614,0.5042431,1.4386777641749753,0.4280158389066336,5.49153882084355,0.898082,-0.5242821,-0.6831752,6.012170799607558,5.0861586596981425,1.6564825658343385,-0.36444002,-0.062042654,0.53852046,0.8546152704129371,2.156361335619346,3.644976991078828,-0.3943985,0.065927856,0.6178577,4.965338653394756,1.4958461869020225,0.2814387128017337,0.34834856,0.73973405,-0.77428216,0.6884923035137414,3.014600650425996,3.801164052824543,-0.6405929,0.10573098,0.16893154
2.3000000000000003,2025-07-23 15:06:59.387800,6.207824493786242,0.26440790221135557,4.318926126000334,0.11700143,-1.1129832,0.47270316,0.30510237531656753,0.08832092137249208,2.3353992986704113,-0.80816996,0.7775073,0.4823463,5.780424049351649,5.527372150700645,2.142283970695082,0.6070561,-0.25257546,0.7062002,3.0927677099290913,4.113569755880348,3.1362446271872857,-0.33530277,-0.07813935,-1.408862,2.5465976450991588,2.3806131702986186,1.6073917520960173,-0.33574045,0.76316166,0.41071838,1.4386777641749753,0.4280158389066336,5.49153882084355,1.0016208,-0.26798582,-0.77688646,6.012170799607558,5.0861586596981425,1.6564825658343385,-0.31613308,-0.18210405,0.5392466,0.8546152704129371,2.156361335619346,3.644976991078828,-0.24334571,0.0344032,0.37727422,4.965338653394756,1.4958461869020225,0.2814387128017337,0.53308094,0.50346285,-0.95306146,0.6884923035137414,3.014600650425996,3.801164052824543,-0.27838185,0.06107028,0.04871857
2.4000000000000004,2025-07-23 15:07:00.707956,6.207824493786242,0.26440790221135557,4.318926126000334,0.11992466,-0.91036123,0.4857953,0.30510237531656753,0.08832092137249208,2.3353992986704113,-0.56663084,0.33073312,0.010326415,5.780424049351649,5.527372150700645,2.142283970695082,0.6511841,-0.28324908,0.8678947,3.0927677099290913,4.113569755880348,3.1362446271872857,-0.56725883,0.120281905,-0.7848611,2.5465976450991588,2.3806131702986186,1.6073917520960173,-0.8911671,0.7457823,-0.025449276,1.4386777641749753,0.4280158389066336,5.49153882084355,0.79736793,-1.5322641,0.1963585,6.012170799607558,5.0861586596981425,1.6564825658343385,-0.15954995,-0.29808044,0.57854354,0.8546152704129371,2.156361335619346,3.644976991078828,-0.25835466,-0.024313033,0.37025842,4.965338653394756,1.4958461869020225,0.2814387128017337,0.5537815,0.16778946,-1.0426624,0.6884923035137414,3.014600650425996,3.801164052824543,0.01506868,0.83884573,0.33204708
2.5,2025-07-23 15:07:01.468476,6.207824493786242,0.26440790221135557,4.318926126000334,0.09726868,-0.9483358,0.13853735,0.30510237531656753,0.08832092137249208,2.3353992986704113,-0.76304066,0.4220115,-0.38617826,5.780424049351649,5.527372150700645,2.142283970695082,0.6664843,0.095401585,0.7783468,3.0927677099290913,4.113569755880348,3.1362446271872857,0.074668705,0.17664915,-1.1529148,2.5465976450991588,2.3806131702986186,1.6073917520960173,-1.3159839,0.82702094,0.032094777,1.4386777641749753,0.4280158389066336,5.49153882084355,0.9112523,-1.1978414,0.16491991,6.012170799607558,5.0861586596981425,1.6564825658343385,-0.3650552,-0.06783128,0.34568688,0.8546152704129371,2.156361335619346,3.644976991078828,-0.295653,-0.13741475,0.53689003,4.965338653394756,1.4958461869020225,0.2814387128017337,0.56944233,0.9425709,-0.35092804,0.6884923035137414,3.014600650425996,3.801164052824543,-0.348585,0.91423583,-0.42132425
2.6,2025-07-23 15:07:02.100583,6.207824493786242,0.26440790221135557,4.318926126000334,0.20649165,-0.9742155,0.41751498,0.30510237531656753,0.08832092137249208,2.3353992986704113,-0.61587715,-0.013620794,-0.35333496,5.780424049351649,5.527372150700645,2.142283970695082,0.75438684,-0.009495497,0.7220122,3.0927677099290913,4.113569755880348,3.1362446271872857,0.13511205,0.3033741,-1.176095,2.5465976450991588,2.3806131702986186,1.6073917520960173,-1.1139328,0.7156278,-0.5989178,1.4386777641749753,0.4280158389066336,5.49153882084355,0.112042785,-1.3920566,-0.8118473,6.012170799607558,5.0861586596981425,1.6564825658343385,-0.40012455,0.085495114,0.5049184,0.8546152704129371,2.156361335619346,3.644976991078828,-0.3366541,-0.07246114,0.52143615,4.965338653394756,1.4958461869020225,0.2814387128017337,0.6141076,0.8762245,-0.55733275,0.6884923035137414,3.014600650425996,3.801164052824543,-0.1636324,0.6002889,0.29412985
