dataset: transition_bl, variable: velocity, time: 1.0, temporal method: none, spatial method: fd4noint, spatial operator: gradient												
time	x_point	y_point	z_point	duxdx	duxdy	duxdz	duydx	duydy	duydz	duzdx	duzdy	duzdz
1.0	100.0	0.0	0.0	0.0	0.0	0.0
1.0	100.0	0.20408163265306123	0.0	0.24865713715553284	-0.0002966883475892246	-0.00047327717766165733
1.0	100.0	0.40816326530612246	0.0	0.4931221008300781	-0.0010442130733281374	0.0019439560128375888
1.0	100.0	0.6122448979591837	0.0	0.7211918234825134	-0.0017865116242319345	0.0034309413749724627
1.0	100.0	0.8163265306122449	0.0	0.8647462725639343	-0.002623863983899355	0.01090283039957285
1.0	100.0	1.0204081632653061	0.0	0.9399378895759583	-0.0019410047680139542	0.016328752040863037
1.0	100.0	1.2244897959183674	0.0	0.9747178554534912	0.0008003017283044755	0.008636990562081337
1.0	100.0	1.4285714285714286	0.0	0.9995452165603638	0.003102053888142109	-0.0031317092943936586
1.0	100.0	1.6326530612244898	0.0	1.012635588645935	0.002452849643304944	-0.007851806469261646
1.0	100.0	1.836734693877551	0.0	1.0176607370376587	0.00012331859034020454	-0.009537813253700733
1.0	100.0	2.0408163265306123	0.0	1.0167261362075806	-0.0007444511284120381	-0.01323821023106575
1.0	100.0	2.2448979591836737	0.0	1.0129075050354004	0.0010231663472950459	-0.021083395928144455
1.0	100.0	2.4489795918367347	0.0	1.0074975490570068	0.005516270641237497	-0.03222858905792236
1.0	100.0	2.6530612244897958	0.0	1.0021048784255981	0.011183977127075195	-0.04397670552134514
1.0	100.0	2.857142857142857	0.0	0.9987618923187256	0.014936481602489948	-0.051409635692834854
1.0	100.0	3.0612244897959187	0.0	0.9957241415977478	0.01757357269525528	-0.056754883378744125
1.0	100.0	3.2653061224489797	0.0	0.9927747249603271	0.019001493230462074	-0.05972549319267273
1.0	100.0	3.4693877551020407	0.0	0.9914466738700867	0.019523033872246742	-0.06050088629126549
1.0	100.0	3.673469387755102	0.0	0.991925060749054	0.020416205748915672	-0.06034426391124725
1.0	100.0	3.8775510204081636	0.0	0.9942178726196289	0.021409958600997925	-0.059465281665325165
1.0	100.0	4.081632653061225	0.0	0.9999452233314514	0.023133331909775734	-0.056488070636987686
1.0	100.0	4.285714285714286	0.0	1.005018711090088	0.023817645385861397	-0.05297395586967468
1.0	100.0	4.4897959183673475	0.0	1.0114282369613647	0.02370390109717846	-0.04804529249668121
1.0	100.0	4.6938775510204085	0.0	1.0193381309509277	0.022548310458660126	-0.04186079278588295
1.0	100.0	4.8979591836734695	0.0	1.0273195505142212	0.02004721760749817	-0.035145170986652374
1.0	100.0	5.1020408163265305	0.0	1.0329188108444214	0.016033921390771866	-0.028842095285654068
1.0	100.0	5.3061224489795915	0.0	1.0360832214355469	0.010928403586149216	-0.022844836115837097
1.0	100.0	5.510204081632653	0.0	1.0383601188659668	0.005648235324770212	-0.016328174620866776
1.0	100.0	5.714285714285714	0.0	1.039302945137024	0.00325629860162735	-0.012955281883478165
1.0	100.0	5.918367346938775	0.0	1.0408408641815186	-0.0005986159085296094	-0.007013964466750622
1.0	100.0	6.122448979591837	0.0	1.0421783924102783	-0.003164765890687704	-0.0033658163156360388
1.0	100.0	6.326530612244898	0.0	1.042723298072815	-0.004072410054504871	-0.002454914851114154
1.0	100.0	6.530612244897959	0.0	1.0430327653884888	-0.005259394180029631	-0.0014696099096909165
1.0	100.0	6.73469387755102	0.0	1.0427085161209106	-0.005462952423840761	-0.0008174356771633029
1.0	100.0	6.938775510204081	0.0	1.0416855812072754	-0.004829698707908392	0.0015528462827205658
1.0	100.0	7.142857142857143	0.0	1.0411295890808105	-0.003998485393822193	0.0029813051223754883
1.0	100.0	7.346938775510204	0.0	1.0404303073883057	-0.002874472877010703	0.004110757261514664
1.0	100.0	7.551020408163265	0.0	1.0390981435775757	0.00018177741731051356	0.003831910202279687
1.0	100.0	7.755102040816327	0.0	1.0394622087478638	0.002037367783486843	0.001842812285758555
1.0	100.0	7.959183673469388	0.0	1.0409563779830933	0.003932754974812269	-0.0012362366542220116
1.0	100.0	8.16326530612245	0.0	1.0443999767303467	0.007197292055934668	-0.008128773421049118
1.0	100.0	8.36734693877551	0.0	1.0439834594726562	0.00851793959736824	-0.010744771920144558
1.0	100.0	8.571428571428571	0.0	1.041089415550232	0.009728342294692993	-0.012452508322894573
1.0	100.0	8.775510204081632	0.0	1.0357203483581543	0.010842888616025448	-0.013381053693592548
1.0	100.0	8.979591836734695	0.0	1.020560622215271	0.012235249392688274	-0.014457269571721554
1.0	100.0	9.183673469387756	0.0	1.01302170753479	0.01233827043324709	-0.014264543540775776
1.0	100.0	9.387755102040817	0.0	1.0068538188934326	0.01271982304751873	-0.01138186827301979
1.0	100.0	9.591836734693878	0.0	1.0030704736709595	0.014019142836332321	-0.004486933350563049
1.0	100.0	9.795918367346939	0.0	1.0019632577896118	0.015168505720794201	0.0027104660402983427
1.0	100.0	10.0	0.0	1.001480221748352	0.014491768553853035	0.006128824315965176
